,book_index,authors,original_title,image_url,average_rating,genre,tags
2666,2666,Dan   Harris,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",https://images.gr-assets.com/books/1451446393l/18505796.jpg,3.93,"nonfiction, psychology","nonfiction, psychology Dan   Harris 10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works"
2667,2667,"Ina Garten, Quentin Bacon",Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,https://images.gr-assets.com/books/1320557161l/120230.jpg,4.16,"cookbooks, nonfiction","cookbooks, nonfiction Ina Garten, Quentin Bacon Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again"
2668,2668,Michael Connelly,Blood Work,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442528004l/32504._SY475_.jpg,4.11,"mystery, crime","mystery, crime Michael Connelly Blood Work"
2669,2669,Isaac Asimov,The Gods Themselves,https://images.gr-assets.com/books/1351076141l/41821.jpg,4.08,"fiction, classics","fiction, classics Isaac Asimov The Gods Themselves"
2670,2670,"CLAMP, Anthony Gerard",ツバサ-RESERVoir CHRoNiCLE- 1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920662l/13570.jpg,4.12,"manga, fantasy","manga, fantasy CLAMP, Anthony Gerard ツバサ-RESERVoir CHRoNiCLE- 1"
2671,2671,Darren Shan,"Cirque Du Freak (Cirque du Freak, #1) ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308953294l/8962.jpg,4.07,"fantasy, horror","fantasy, horror Darren Shan Cirque Du Freak (Cirque du Freak, #1) "
2672,2672,"Alan Moore, Kevin O'Neill","The League of Extraordinary Gentlemen, Vol. I",https://images.gr-assets.com/books/1327894724l/297627.jpg,3.93,"fantasy, fiction","fantasy, fiction Alan Moore, Kevin O'Neill The League of Extraordinary Gentlemen, Vol. I"
2673,2673,M.T. Anderson,Feed,https://images.gr-assets.com/books/1327891005l/169756.jpg,3.54,"fiction, fantasy","fiction, fantasy M.T. Anderson Feed"
2674,2674,"Euripides, Rex Warner",Mήδεια,https://images.gr-assets.com/books/1328868366l/752900.jpg,3.83,"classics, fiction","classics, fiction Euripides, Rex Warner Mήδεια"
2675,2675,Cinda Williams Chima,The Demon King,https://images.gr-assets.com/books/1379482652l/6342491.jpg,4.2,"fantasy, romance","fantasy, romance Cinda Williams Chima The Demon King"
2676,2676,Hannah Hurnard,Hinds' Feet on High Places,https://images.gr-assets.com/books/1312284337l/821056.jpg,4.3,"fiction, classics","fiction, classics Hannah Hurnard Hinds' Feet on High Places"
2677,2677,Charles Burns,Black Hole,https://images.gr-assets.com/books/1327895219l/38333.jpg,3.83,"fiction, fantasy","fiction, fantasy Charles Burns Black Hole"
2678,2678,"Brian K. Vaughan, Fiona Staples","Saga, Volume Three",https://images.gr-assets.com/books/1486028973l/19358975.jpg,4.56,"comics, fantasy","comics, fantasy Brian K. Vaughan, Fiona Staples Saga, Volume Three"
2679,2679,Lee Child,Personal,https://images.gr-assets.com/books/1468705564l/20263040.jpg,3.9,"thriller, fiction","thriller, fiction Lee Child Personal"
2680,2680,Therese Anne Fowler,Z: A Novel of Zelda Fitzgerald,https://images.gr-assets.com/books/1396815892l/15994634.jpg,3.82,"fiction, biography","fiction, biography Therese Anne Fowler Z: A Novel of Zelda Fitzgerald"
2681,2681,Kurt Vonnegut Jr.,A Man Without a Country,https://images.gr-assets.com/books/1330997432l/4979.jpg,4.07,"fiction, nonfiction","fiction, nonfiction Kurt Vonnegut Jr. A Man Without a Country"
2682,2682,Catherine Ryan Hyde,When I Found You,https://images.gr-assets.com/books/1377009785l/17667452.jpg,3.92,"fiction, contemporary","fiction, contemporary Catherine Ryan Hyde When I Found You"
2683,2683,Martha Hall Kelly,Lilac Girls,https://images.gr-assets.com/books/1462850258l/25893693.jpg,4.31,"fiction, history","fiction, history Martha Hall Kelly Lilac Girls"
2684,2684,"James Patterson, Maxine Paetro",7th Heaven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438907237l/552894._SY475_.jpg,4.06,"mystery, fiction","mystery, fiction James Patterson, Maxine Paetro 7th Heaven"
2685,2685,Lee Child,Make Me,https://images.gr-assets.com/books/1467905395l/23664710.jpg,3.95,"thriller, fiction","thriller, fiction Lee Child Make Me"
2686,2686,Anthony Marra,A Constellation of Vital Phenomena,https://images.gr-assets.com/books/1408313066l/18428067.jpg,4.13,"fiction, contemporary","fiction, contemporary Anthony Marra A Constellation of Vital Phenomena"
2687,2687,Abbi Glines,While It Lasts,https://images.gr-assets.com/books/1332261619l/13496738.jpg,4.24,"romance, contemporary","romance, contemporary Abbi Glines While It Lasts"
2688,2688,Will Schwalbe,The End of Your Life Bookclub,https://images.gr-assets.com/books/1333576665l/13414676.jpg,3.81,"memoir, fiction","memoir, fiction Will Schwalbe The End of Your Life Bookclub"
2689,2689,Lauren Barnholdt,Two-Way Street,https://images.gr-assets.com/books/1381750633l/1672727.jpg,3.8,"romance, contemporary","romance, contemporary Lauren Barnholdt Two-Way Street"
2690,2690,Raine Miller,All in,https://images.gr-assets.com/books/1358492101l/16001443.jpg,4.11,"romance, contemporary","romance, contemporary Raine Miller All in"
2691,2691,John Flanagan,The Siege of Macindaw,https://images.gr-assets.com/books/1327445821l/1814843.jpg,4.33,"fantasy, fiction","fantasy, fiction John Flanagan The Siege of Macindaw"
2692,2692,"Warren Ellis, Darick Robertston, Garth Ennis","Transmetropolitan, Vol. 1: Back on the Street",https://images.gr-assets.com/books/1320606005l/22416.jpg,4.23,"comics, fiction","comics, fiction Warren Ellis, Darick Robertston, Garth Ennis Transmetropolitan, Vol. 1: Back on the Street"
2693,2693,Tamora Pierce,"Emperor Mage (Immortals, #3)",https://images.gr-assets.com/books/1166573612l/13833.jpg,4.3,"fantasy, fiction","fantasy, fiction Tamora Pierce Emperor Mage (Immortals, #3)"
2694,2694,George W. Bush,Decision Points,https://images.gr-assets.com/books/1320428975l/8099187.jpg,3.77,"history, memoir","history, memoir George W. Bush Decision Points"
2695,2695,"James Patterson, Gabrielle Charbonnet",Witch & Wizard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1245083022l/6387565.jpg,3.57,"fantasy, fiction","fantasy, fiction James Patterson, Gabrielle Charbonnet Witch & Wizard"
2696,2696,"Jean Craighead George, John Schoenherr",Julie of the Wolves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565576794l/386286._SX318_.jpg,3.79,"fiction, classics","fiction, classics Jean Craighead George, John Schoenherr Julie of the Wolves"
2697,2697,Judy Blume,Forever . . .,https://images.gr-assets.com/books/1327962165l/37743.jpg,3.63,"romance, fiction","romance, fiction Judy Blume Forever . . ."
2698,2698,David McCullough,The Wright Brothers,https://images.gr-assets.com/books/1430942575l/22609391.jpg,4.16,"history, biography","history, biography David McCullough The Wright Brothers"
2699,2699,Robert Ludlum,The Matarese Circle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348885108l/31231.jpg,4.03,"fiction, thriller","fiction, thriller Robert Ludlum The Matarese Circle"
2700,2700,Jon Meacham,American Lion: Andrew Jackson in the White House,https://images.gr-assets.com/books/1320480904l/3147367.jpg,3.76,"history, biography","history, biography Jon Meacham American Lion: Andrew Jackson in the White House"
2701,2701,David Baldacci,The Forgotten,https://images.gr-assets.com/books/1350923777l/15842230.jpg,4.07,"thriller, mystery","thriller, mystery David Baldacci The Forgotten"
2702,2702,Brandon Sanderson,Shadows of Self,https://images.gr-assets.com/books/1435053013l/16065004.jpg,4.3,"fantasy, fiction","fantasy, fiction Brandon Sanderson Shadows of Self"
2703,2703,Helen Fielding,Mad About the Boy,https://images.gr-assets.com/books/1374883586l/17262155.jpg,3.32,"fiction, romance","fiction, romance Helen Fielding Mad About the Boy"
2704,2704,C.S. Lewis,The Four Loves,https://images.gr-assets.com/books/1276287504l/30633.jpg,4.16,"christian, philosophy","christian, philosophy C.S. Lewis The Four Loves"
2705,2705,Mia Sheridan,Archer's Voice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390778440l/20639274.jpg,4.45,"romance, contemporary","romance, contemporary Mia Sheridan Archer's Voice"
2706,2706,Alyson Richman,The Lost Wife,https://images.gr-assets.com/books/1394994929l/11010251.jpg,4.2,"fiction, romance","fiction, romance Alyson Richman The Lost Wife"
2707,2707,"Umberto Eco, Girolamo De Michele, Alastair McEwen",Storia della bellezza,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386926937l/10505.jpg,3.77,"art, history","art, history Umberto Eco, Girolamo De Michele, Alastair McEwen Storia della bellezza"
2708,2708,Robert Graves,"I, Claudius",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388185810l/18765.jpg,4.27,"fiction, classics","fiction, classics Robert Graves I, Claudius"
2709,2709,Joelle Charbonneau,The Testing,https://images.gr-assets.com/books/1363452191l/13326831.jpg,4.05,"fiction, romance","fiction, romance Joelle Charbonneau The Testing"
2710,2710,Janet Evanovich,Takedown Twenty,https://images.gr-assets.com/books/1373758461l/17908462.jpg,3.75,"mystery, fiction","mystery, fiction Janet Evanovich Takedown Twenty"
2711,2711,Kirsty Moseley,The Boy Who Sneaks in My Bedroom Window,https://images.gr-assets.com/books/1398682775l/13628209.jpg,3.95,"romance, contemporary","romance, contemporary Kirsty Moseley The Boy Who Sneaks in My Bedroom Window"
2712,2712,Tamora Pierce,Terrier,https://images.gr-assets.com/books/1398029898l/13829.jpg,4.16,"fantasy, fiction","fantasy, fiction Tamora Pierce Terrier"
2713,2713,Darynda Jones,First Grave on the Right,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442963675l/8788554._SY475_.jpg,4.07,"paranormal, fantasy","paranormal, fantasy Darynda Jones First Grave on the Right"
2714,2714,"Amanda Lindhout, Sara Corbett",A House in the Sky,https://images.gr-assets.com/books/1370379455l/18039963.jpg,4.2,"memoir, nonfiction","memoir, nonfiction Amanda Lindhout, Sara Corbett A House in the Sky"
2715,2715,Vera Brosgol,Anya's Ghost,https://images.gr-assets.com/books/1316739317l/9615347.jpg,3.88,"comics, fantasy","comics, fantasy Vera Brosgol Anya's Ghost"
2716,2716,Bret Easton Ellis,The Rules of Attraction,https://images.gr-assets.com/books/1468426907l/9912.jpg,3.71,"fiction, contemporary","fiction, contemporary Bret Easton Ellis The Rules of Attraction"
2717,2717,Kim Harrison,"The Good, the Bad, and the Undead",https://images.gr-assets.com/books/1391023304l/30262.jpg,4.26,"fantasy, paranormal","fantasy, paranormal Kim Harrison The Good, the Bad, and the Undead"
2718,2718,R.A. Salvatore,The Crystal Shard,https://images.gr-assets.com/books/1331146192l/66693.jpg,4.13,"fantasy, fiction","fantasy, fiction R.A. Salvatore The Crystal Shard"
2719,2719,Jean Rhys,Wide Sargasso Sea,https://images.gr-assets.com/books/1327870846l/44597.jpg,3.56,"fiction, classics","fiction, classics Jean Rhys Wide Sargasso Sea"
2720,2720,John Fowles,The Magus,https://images.gr-assets.com/books/1441323311l/16286.jpg,4.04,"fiction, classics","fiction, classics John Fowles The Magus"
2721,2721,David Eddings,King of the Murgos,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172550298l/189811.jpg,4.1,"fantasy, fiction","fantasy, fiction David Eddings King of the Murgos"
2722,2722,Louise Rennison,"It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400220733l/402014.jpg,3.96,"fiction, romance","fiction, romance Louise Rennison It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)"
2723,2723,Caroline Kepnes,You,https://images.gr-assets.com/books/1411958102l/20821614.jpg,3.83,"thriller, fiction","thriller, fiction Caroline Kepnes You"
2724,2724,Laini Taylor,Dreams of Gods & Monsters,https://images.gr-assets.com/books/1461353810l/13618440.jpg,4.23,"fantasy, romance","fantasy, romance Laini Taylor Dreams of Gods & Monsters"
2725,2725,John Grisham,Playing For Pizza,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435592714l/1205297._SY475_.jpg,3.41,"fiction, sports","fiction, sports John Grisham Playing For Pizza"
2726,2726,Colleen Houck,Tiger's Curse,https://images.gr-assets.com/books/1327878915l/9284655.jpg,4.07,"fantasy, romance","fantasy, romance Colleen Houck Tiger's Curse"
2727,2727,Frank Herbert,Chapterhouse: Dune,https://images.gr-assets.com/books/1260954505l/105.jpg,3.89,"fiction, fantasy","fiction, fantasy Frank Herbert Chapterhouse: Dune"
2728,2728,Jacqueline Woodson,Brown Girl Dreaming,https://images.gr-assets.com/books/1424308405l/20821284.jpg,4.11,"poetry, memoir","poetry, memoir Jacqueline Woodson Brown Girl Dreaming"
2729,2729,Gwyn Hyman Rubio,Icy Sparks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442880927l/3476._SY475_.jpg,3.68,"fiction, contemporary","fiction, contemporary Gwyn Hyman Rubio Icy Sparks"
2730,2730,L.M. Montgomery,Rainbow Valley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442471048l/77394._SY475_.jpg,4.12,"classics, fiction","classics, fiction L.M. Montgomery Rainbow Valley"
2731,2731,Steve Berry,The Templar Legacy,https://images.gr-assets.com/books/1413393638l/75024.jpg,3.81,"fiction, thriller","fiction, thriller Steve Berry The Templar Legacy"
2732,2732,Sue Grafton,J is for Judgment (Kinsey Millhone #10),https://images.gr-assets.com/books/1315138239l/89165.jpg,4.01,"mystery, fiction","mystery, fiction Sue Grafton J is for Judgment (Kinsey Millhone #10)"
2733,2733,Katherine Howe,The Physick Book of Deliverance Dane,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442770048l/4836308._SY475_.jpg,3.7,"romance, contemporary","romance, contemporary Katherine Howe The Physick Book of Deliverance Dane"
2734,2734,Steven Erikson,Deadhouse Gates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385272744l/55401.jpg,4.25,"fantasy, fiction","fantasy, fiction Steven Erikson Deadhouse Gates"
2735,2735,Kylie Scott,Lick,https://images.gr-assets.com/books/1421855031l/17983690.jpg,4.15,"romance, contemporary","romance, contemporary Kylie Scott Lick"
2736,2736,Jeffrey Archer,"Not a Penny More, Not a Penny Less",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187539l/78982.jpg,4.0,"fiction, thriller","fiction, thriller Jeffrey Archer Not a Penny More, Not a Penny Less"
2737,2737,Joe Abercrombie,Best Served Cold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347732723l/2315892.jpg,4.16,"fantasy, fiction","fantasy, fiction Joe Abercrombie Best Served Cold"
2738,2738,Emma Healey,Elizabeth Is Missing,https://images.gr-assets.com/books/1388883559l/18635113.jpg,3.7,"fiction, mystery","fiction, mystery Emma Healey Elizabeth Is Missing"
2739,2739,Vince Flynn,Consent to Kill,https://images.gr-assets.com/books/1403880384l/154424.jpg,4.36,"thriller, fiction","thriller, fiction Vince Flynn Consent to Kill"
2740,2740,Isabel Wilkerson,The Warmth of Other Suns: The Epic Story of America's Great Migration ,https://images.gr-assets.com/books/1433354252l/8171378.jpg,4.31,"history, nonfiction","history, nonfiction Isabel Wilkerson The Warmth of Other Suns: The Epic Story of America's Great Migration "
2741,2741,Claire North,The First Fifteen Lives of Harry August,https://images.gr-assets.com/books/1407712314l/20706317.jpg,4.04,"fiction, fantasy","fiction, fantasy Claire North The First Fifteen Lives of Harry August"
2742,2742,Carlos Ruiz Zafón,El prisionero del cielo,https://images.gr-assets.com/books/1335994402l/13623012.jpg,3.96,"fantasy, thriller","fantasy, thriller Carlos Ruiz Zafón El prisionero del cielo"
2743,2743,"Barbara W. Tuchman, Robert K. Massie",The Guns of August,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431760956l/11366._SY475_.jpg,4.18,"history, nonfiction","history, nonfiction Barbara W. Tuchman, Robert K. Massie The Guns of August"
2744,2744,Vince Flynn,Separation of Power,https://images.gr-assets.com/books/1314830847l/937249.jpg,4.32,"fiction, thriller","fiction, thriller Vince Flynn Separation of Power"
2745,2745,John Marsden,"Tomorrow, When the War Began",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388214812l/71865.jpg,4.05,"fiction, romance","fiction, romance John Marsden Tomorrow, When the War Began"
2746,2746,"Robert M. Edsel, Bret Witter","Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",https://images.gr-assets.com/books/1344270659l/6514074.jpg,3.75,"history, nonfiction","history, nonfiction Robert M. Edsel, Bret Witter Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History "
2747,2747,Ava Dellaira,Love Letters to the Dead,https://images.gr-assets.com/books/1497096111l/18140047.jpg,3.82,"contemporary, romance","contemporary, romance Ava Dellaira Love Letters to the Dead"
2748,2748,Helen Bryan,War Brides,https://images.gr-assets.com/books/1341794666l/10776793.jpg,3.75,"fiction, romance","fiction, romance Helen Bryan War Brides"
2749,2749,Yaa Gyasi,Homegoing,https://images.gr-assets.com/books/1448108591l/27071490.jpg,4.41,"fiction, history","fiction, history Yaa Gyasi Homegoing"
2750,2750,Mary Roach,Packing for Mars: The Curious Science of Life in the Void ,https://images.gr-assets.com/books/1290480157l/7237456.jpg,3.93,"science, nonfiction","science, nonfiction Mary Roach Packing for Mars: The Curious Science of Life in the Void "
2751,2751,David Baldacci,Divine Justice,https://images.gr-assets.com/books/1336266873l/3410425.jpg,4.17,"fiction, mystery","fiction, mystery David Baldacci Divine Justice"
2752,2752,"Mark Millar, John Romita Jr., Rob Liefeld",Kick-Ass,https://images.gr-assets.com/books/1343964935l/3918010.jpg,4.04,"comics, fiction","comics, fiction Mark Millar, John Romita Jr., Rob Liefeld Kick-Ass"
2753,2753,"Immaculée Ilibagiza, Steve Erwin",Left to Tell: Discovering God Amidst the Rwandan Holocaust,https://images.gr-assets.com/books/1328860563l/408615.jpg,4.43,"nonfiction, memoir","nonfiction, memoir Immaculée Ilibagiza, Steve Erwin Left to Tell: Discovering God Amidst the Rwandan Holocaust"
2754,2754,Michael  Grant,Plague,https://images.gr-assets.com/books/1277829926l/6686101.jpg,4.18,"horror, romance","horror, romance Michael  Grant Plague"
2755,2755,Charles Dickens,Hard Times: For These Times,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348651243l/5344.jpg,3.5,"classics, fiction","classics, fiction Charles Dickens Hard Times: For These Times"
2756,2756,Joël Dicker,La Vérité sur l'affaire Harry Quebert,https://images.gr-assets.com/books/1347987605l/16033842.jpg,3.94,"fiction, mystery","fiction, mystery Joël Dicker La Vérité sur l'affaire Harry Quebert"
2757,2757,Kate Atkinson,A God in Ruins,https://images.gr-assets.com/books/1451442002l/3722183.jpg,3.92,"fiction, history","fiction, history Kate Atkinson A God in Ruins"
2758,2758,Harlan Coben,Caught,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437773409l/6681454._SY475_.jpg,3.98,"mystery, fiction","mystery, fiction Harlan Coben Caught"
2759,2759,Maria V. Snyder,Magic Study,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350824l/46202.jpg,4.06,"fantasy, romance","fantasy, romance Maria V. Snyder Magic Study"
2760,2760,"CLAMP, Shirley Kubo",ちょびっツ #1,https://images.gr-assets.com/books/1487723428l/667985.jpg,4.05,"manga, romance","manga, romance CLAMP, Shirley Kubo ちょびっツ #1"
2761,2761,"Koushun Takami, Yuji Oniki",バトル・ロワイアル,https://images.gr-assets.com/books/1331235272l/57891.jpg,4.24,"fiction, horror","fiction, horror Koushun Takami, Yuji Oniki バトル・ロワイアル"
2762,2762,Sarah Addison Allen,The Girl Who Chased the Moon,https://images.gr-assets.com/books/1320483463l/5126859.jpg,3.97,"fiction, fantasy","fiction, fantasy Sarah Addison Allen The Girl Who Chased the Moon"
2763,2763,Nevil Shute,A Town Like Alice,https://images.gr-assets.com/books/1327957610l/107301.jpg,4.12,"fiction, classics","fiction, classics Nevil Shute A Town Like Alice"
2764,2764,Diane Chamberlain,The Secret Life Of CeeCee Wilkes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554365788l/2485785.jpg,4.09,"fiction, mystery","fiction, mystery Diane Chamberlain The Secret Life Of CeeCee Wilkes"
2765,2765,Elizabeth Peters,Crocodile on the Sandbank,https://images.gr-assets.com/books/1306096774l/188230.jpg,4.02,"mystery, fiction","mystery, fiction Elizabeth Peters Crocodile on the Sandbank"
2766,2766,Nora Roberts,Bed of Roses,https://images.gr-assets.com/books/1316972420l/6070950.jpg,4.11,"romance, contemporary","romance, contemporary Nora Roberts Bed of Roses"
2767,2767,Tom Clancy,Debt of Honor,https://images.gr-assets.com/books/1310086695l/19670.jpg,4.03,"fiction, thriller","fiction, thriller Tom Clancy Debt of Honor"
2768,2768,C.S. Lewis,Till We Have Faces,https://images.gr-assets.com/books/1381692105l/17343.jpg,4.19,"fiction, fantasy","fiction, fantasy C.S. Lewis Till We Have Faces"
2769,2769,Anthony Horowitz,Point Blanc,https://images.gr-assets.com/books/1375494413l/224500.jpg,4.1,"mystery, thriller","mystery, thriller Anthony Horowitz Point Blanc"
2770,2770,Dean Koontz,Strangers,https://images.gr-assets.com/books/1308458895l/15676.jpg,3.98,"fiction, horror","fiction, horror Dean Koontz Strangers"
2771,2771,Daniel Silva,The Kill Artist,https://images.gr-assets.com/books/1391616227l/93794.jpg,4.0,"thriller, fiction","thriller, fiction Daniel Silva The Kill Artist"
2772,2772,Mo Willems,Knuffle Bunny:  A Cautionary Tale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347373870l/490867.jpg,4.26,"fiction, classics","fiction, classics Mo Willems Knuffle Bunny:  A Cautionary Tale"
2773,2773,Edward Gorey,The Gashlycrumb Tinies,https://images.gr-assets.com/books/1327933644l/47558.jpg,4.23,"fiction, art","fiction, art Edward Gorey The Gashlycrumb Tinies"
2774,2774,"Terry Pratchett, Stephen Baxter",The Long Earth,https://images.gr-assets.com/books/1335532694l/13147230.jpg,3.74,"fantasy, fiction","fantasy, fiction Terry Pratchett, Stephen Baxter The Long Earth"
2775,2775,"Steven Pressfield, Robert McKee",The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574272133l/1319._SY475_.jpg,4.07,"nonfiction, art","nonfiction, art Steven Pressfield, Robert McKee The War of Art: Break Through the Blocks and Win Your Inner Creative Battles"
2776,2776,Raymond Carver,What We Talk About When We Talk About Love: Stories,https://images.gr-assets.com/books/1475474209l/11438.jpg,4.22,"fiction, classics","fiction, classics Raymond Carver What We Talk About When We Talk About Love: Stories"
2777,2777,Sarah Dessen,That Summer,https://images.gr-assets.com/books/1309197116l/104379.jpg,3.49,"contemporary, romance","contemporary, romance Sarah Dessen That Summer"
2778,2778,Michael J. Sullivan,Theft of Swords,https://images.gr-assets.com/books/1307959785l/10790290.jpg,4.21,"fantasy, fiction","fantasy, fiction Michael J. Sullivan Theft of Swords"
2779,2779,Diane Chamberlain,Necessary Lies,https://images.gr-assets.com/books/1362226103l/17286747.jpg,4.21,"fiction, contemporary","fiction, contemporary Diane Chamberlain Necessary Lies"
2780,2780,"Larry Niven, Jerry Pournelle",Lucifer's Hammer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388268115l/218467.jpg,3.98,"fiction, classics","fiction, classics Larry Niven, Jerry Pournelle Lucifer's Hammer"
2781,2781,Nora Roberts,Montana Sky,https://images.gr-assets.com/books/1309197209l/114144.jpg,4.07,"romance, fiction","romance, fiction Nora Roberts Montana Sky"
2782,2782,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",Of Human Bondage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924695l/31548.jpg,4.11,"classics, fiction","classics, fiction W. Somerset Maugham, Benjamin DeMott, Maeve Binchy Of Human Bondage"
2783,2783,Gayle Forman,I Was Here,https://images.gr-assets.com/books/1405960366l/18879761.jpg,3.78,"contemporary, romance","contemporary, romance Gayle Forman I Was Here"
2784,2784,Virginia Lee Burton,Mike Mulligan and His Steam Shovel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924293l/153542.jpg,4.2,"fiction, classics","fiction, classics Virginia Lee Burton Mike Mulligan and His Steam Shovel"
2785,2785,Terry Pratchett,Making Money,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440503111l/116296._SX318_.jpg,4.23,"fantasy, fiction","fantasy, fiction Terry Pratchett Making Money"
2786,2786,Nora Roberts,Happy Ever After,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587799584l/7074000._SY475_.jpg,4.17,"romance, contemporary","romance, contemporary Nora Roberts Happy Ever After"
2787,2787,Jodi Picoult,Harvesting the Heart,https://images.gr-assets.com/books/1309198959l/10908.jpg,3.59,"romance, fiction","romance, fiction Jodi Picoult Harvesting the Heart"
2788,2788,Alexandra Bracken,Never Fade,https://images.gr-assets.com/books/1368460550l/16150830.jpg,4.33,"fantasy, romance","fantasy, romance Alexandra Bracken Never Fade"
2789,2789,"Vicki Myron, Bret Witter",Dewey: The Small-Town Library Cat Who Touched the World,https://images.gr-assets.com/books/1398144610l/3257136.jpg,3.85,"nonfiction, memoir","nonfiction, memoir Vicki Myron, Bret Witter Dewey: The Small-Town Library Cat Who Touched the World"
2790,2790,Soman Chainani,The School for Good and Evil,https://images.gr-assets.com/books/1490529205l/16248113.jpg,4.0,"fantasy, fiction","fantasy, fiction Soman Chainani The School for Good and Evil"
2791,2791,Kim Harrison,For a Few Demons More ,https://images.gr-assets.com/books/1319592584l/30259.jpg,4.33,"fantasy, paranormal","fantasy, paranormal Kim Harrison For a Few Demons More "
2792,2792,Tana French,The Secret Place,https://images.gr-assets.com/books/1396671263l/20821043.jpg,3.83,"mystery, fiction","mystery, fiction Tana French The Secret Place"
2793,2793,Brandon Sanderson,Mistborn Trilogy Boxed Set,https://images.gr-assets.com/books/1257442247l/6604209.jpg,4.55,"fantasy, fiction","fantasy, fiction Brandon Sanderson Mistborn Trilogy Boxed Set"
2794,2794,Gordon Korman,The Emperor's Code,https://images.gr-assets.com/books/1357211054l/6545536.jpg,4.04,"mystery, fiction","mystery, fiction Gordon Korman The Emperor's Code"
2795,2795,"Margret Rey, H.A. Rey",The Complete Adventures of Curious George,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348191831l/808853.jpg,4.23,"fiction, classics","fiction, classics Margret Rey, H.A. Rey The Complete Adventures of Curious George"
2796,2796,Michael Connelly,The Drop,https://images.gr-assets.com/books/1327935031l/11082037.jpg,4.14,"fiction, mystery","fiction, mystery Michael Connelly The Drop"
2797,2797,Naoko Takeuchi,美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1],https://images.gr-assets.com/books/1327981776l/500503.jpg,4.29,"manga, fantasy","manga, fantasy Naoko Takeuchi 美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1]"
2798,2798,"Raina Telgemeier, Gurihiru",Drama,https://images.gr-assets.com/books/1330157763l/13436373.jpg,4.14,"comics, fiction","comics, fiction Raina Telgemeier, Gurihiru Drama"
2799,2799,Sarah Vowell,Assassination Vacation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440616283l/3110._SY475_.jpg,3.98,"nonfiction, history","nonfiction, history Sarah Vowell Assassination Vacation"
2800,2800,Roger Zelazny,Nine Princes in Amber,https://images.gr-assets.com/books/1416090973l/92121.jpg,4.1,"fantasy, fiction","fantasy, fiction Roger Zelazny Nine Princes in Amber"
